medicine_id,brand_name,generic_name,active_ingredient,strength,dosage_form,pack_size,manufacturer,price,price_effective_date,registration_number,drap_source_url,last_verified,data_status,medicine_category
MED335,Paracetamol 250 Susp(As per SRO 229) Paracetamol,Paracetamol,Paracetamol,250mg,Other,60ml,Wilson's Pharmaceuticals DML: 000239,87.74,"01 Jul, 2024",29576,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED336,Paracetamol,Paracetamol,Paracetamol,250mg/5ml,Suspension,60ml,Werrick Pharmaceuticals DML: 000340,94.97,"17 Aug, 2026",29559,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED337,Paracetamol,Paracetamol,Paracetamol,250mg/5ml,Suspension,60ml,Werrick Pharmaceuticals DML: 000340,94.97,"17 Aug, 2026",29559,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED338,PARACETAMOL Paracetamol,Paracetamol,Paracetamol,500mg,Other,200’s,Pharmedic Laboratories (Pvt.) Ltd Lahore DML: 000228,742.12,"19 Aug, 2026",6280,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED339,Paracetamol,Paracetamol,Paracetamol,500mg,Tablet,20 x 10's,P.D.H Pharmaceuticals (Pvt) Ltd DML: 000459,762.93,"27 Jul, 2026",2278,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED340,PARACETAMOL,Paracetamol,Paracetamol,500mg,Tablet,"1,s",MS SIZA INTERNATIONAL PVT LTD. DML: 000259,3.53,"27 Jul, 2026",8731,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED341,Paracetamol,Paracetamol,Paracetamol,500mg,Tablet,200's,Wilson's Pharmaceuticals DML: 000239,651.37,"01 Jul, 2024",29574,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED342,PARACETAMOL Paracetamol,Paracetamol,Paracetamol,500mg,Other,200’s,Pharmedic Laboratories (Pvt.) Ltd Lahore DML: 000228,742.12,"19 Aug, 2026",6280,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED343,Paracetamol,Paracetamol,Paracetamol,500mg,Tablet,20 x 10's,P.D.H Pharmaceuticals (Pvt) Ltd DML: 000459,762.93,"27 Jul, 2026",2278,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED344,PARACETAMOL,Paracetamol,Paracetamol,500mg,Tablet,"1,s",MS SIZA INTERNATIONAL PVT LTD. DML: 000259,3.53,"27 Jul, 2026",8731,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED345,Paracetamol,Paracetamol,Paracetamol,500mg,Tablet,200's,Wilson's Pharmaceuticals DML: 000239,651.37,"01 Jul, 2024",29574,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED346,Monadol,Paracetamol,Paracetamol,,Tablet,200's,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,620.51,"25 Aug, 2026",121582,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED347,Vegamet -200,Ranitidine,Ranitidine,200mg,Tablet,2x10,VENUS PHARMA DML: 000300,47.53,"01 Jul, 2025",28319,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED348,Vegamet -200,Ranitidine,Ranitidine,200mg,Tablet,20x10,VENUS PHARMA DML: 000300,369.37,"01 Jul, 2025",28319,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED349,Vegamet -200,Ranitidine,Ranitidine,200mg,Tablet,1x200's,VENUS PHARMA DML: 000300,366.66,"01 Jul, 2025",28319,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED350,Gamet,Ranitidine,Ranitidine,20mg,Capsule,1 x 16's,Glitz Pharma DML: 000571,574.8,"04 Sep, 2025",56266,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED351,Vegamet – 400,Ranitidine,Ranitidine,400mg,Tablet,1x10,VENUS PHARMA DML: 000300,43.46,"01 Jul, 2025",28320,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED352,Vegamet – 400,Ranitidine,Ranitidine,400mg,Tablet,10x10,VENUS PHARMA DML: 000300,332.7,"01 Jul, 2025",28320,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED353,Vegamet – 400,Ranitidine,Ranitidine,400mg,Tablet,1x100's,VENUS PHARMA DML: 000300,399.25,"01 Jul, 2025",28321,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED354,Gamet DS,Ranitidine,Ranitidine,40mg,Capsule,8's,Glitz Pharma DML: 000571,474.21,"04 Sep, 2025",60191,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED355,Ventolin respirator solution Salbutamol 0.5% w/v,Salbutamol,Salbutamol,,Other,20ml,GlaxoSmithKline Pakistan Limited DML: 000017,72.29,"23 Jul, 2026",13350,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED356,Ventolin Evohaler Salbutamol sulphate 100mcg,Salbutamol,Salbutamol,100mcg,Other,200 doses,GSK Pakistan Limited DSL: 066,413.07,"23 Jul, 2026",41195,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED357,Ventolin Injection Salbutamol 0.,Salbutamol,Salbutamol,5mg,Injection,5's,GlaxoSmithKline Pakistan Limited DML: 000248,195.69,"23 Jul, 2026",89274,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED358,SIM-STAT,Simvastatin,Simvastatin,10mg,Tablet,10's,CCL Pharmaceuticals (Pvt.) Ltd. DML: 000052,351.1,"23 Jul, 2026",31673,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED359,SIM-STAT,Simvastatin,Simvastatin,20mg,Tablet,10's,CCL Pharmaceuticals (Pvt.) Ltd. DML: 000052,567.96,"23 Jul, 2026",31674,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED360,SIM-STAT,Simvastatin,Simvastatin,40mg,Tablet,10's,CCL Pharmaceuticals (Pvt.) Ltd. DML: 000052,722.86,"23 Jul, 2026",31675,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED361,TELSARTAN PLUS,Telmisartan,Telmisartan,40mg,Tablet,14's,CCL Pharmaceuticals (Pvt.) Ltd. DML: 000052,614.45,"23 Jul, 2026",93973,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED362,TELSARTAN PLUS,Telmisartan,Telmisartan,40mg,Tablet,28's,CCL Pharmaceuticals (Pvt.) Ltd. DML: 000052,1167.47,"23 Jul, 2026",93973,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED363,TELSARTAN PLUS 80/12.5,Telmisartan,Telmisartan,80mg,Tablet,14's,Lucky Core Industries Limited DML: 000363,1071.32,"01 Jul, 2024",93974,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED364,TELSARTAN PLUS 80/12.5,Telmisartan,Telmisartan,80mg,Tablet,28's,Lucky Core Industries Limited DML: 000363,2032.76,"01 Jul, 2024",93974,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
